date,county,maxtempF,mintempF,avgtempF,totalSnow,humid,wind,precip,q_avgtempF,q_avghumid,q_sumprecip,sunHour,FIRE_NAME,CAUSE,lat,long,GIS_ACRES
2017-04,Kern County,72.4,36.13333333333333,59.66666666666666,0.0,53.86666666666667,5.333333333333333,0.0166666666666666,81.39999999999999,44.29247311827959,0.0193548387096773,11.473333333333336,GRANITE,14.0,35.35000000000001,-118.73,4.6717601
2017-04,Kern County,72.4,36.13333333333333,59.66666666666666,0.0,53.86666666666667,5.333333333333333,0.0166666666666666,81.39999999999999,44.29247311827959,0.0193548387096773,11.473333333333336,KECK,14.0,35.35000000000001,-118.73,23.863136
2017-05,Los Angeles County,76.51612903225806,55.193548387096776,70.25806451612904,0.0,58.774193548387096,5.193548387096774,0.0096774193548387,74.36164874551973,50.64623655913979,0.0290322580645161,13.658064516129038,GAVINA,4.0,34.20000000000002,-118.2600000000001,2.5741293
2017-05,Los Angeles County,76.51612903225806,55.193548387096776,70.25806451612904,0.0,58.774193548387096,5.193548387096774,0.0096774193548387,74.36164874551973,50.64623655913979,0.0290322580645161,13.658064516129038,MULHOLLAND,14.0,34.20000000000002,-118.2600000000001,7.3735013
2017-05,Los Angeles County,76.51612903225806,55.193548387096776,70.25806451612904,0.0,58.774193548387096,5.193548387096774,0.0096774193548387,74.36164874551973,50.64623655913979,0.0290322580645161,13.658064516129038,BARN,4.0,34.20000000000002,-118.2600000000001,2.0640388
2017-05,Los Angeles County,76.51612903225806,55.193548387096776,70.25806451612904,0.0,58.774193548387096,5.193548387096774,0.0096774193548387,74.36164874551973,50.64623655913979,0.0290322580645161,13.658064516129038,DOMINICA,9.0,34.20000000000002,-118.2600000000001,11.154638
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,MING,14.0,35.35,-118.73,449.77808
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,HUB,14.0,35.35,-118.73,30.585936
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,CHAMPAGNE,14.0,35.35,-118.73,6.2404284
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,OILFIELD,14.0,35.35,-118.73,9.4570856
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,FEED,14.0,35.35,-118.73,34.289368
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,SKYLINE,14.0,35.35,-118.73,8.1737986
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,AQUADUCT,14.0,35.35,-118.73,13.824445
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,CARNATION,14.0,35.35,-118.73,3.3584919
2017-05,Kern County,80.64516129032258,43.064516129032256,68.6774193548387,0.0,45.193548387096776,4.516129032258065,0.0096774193548387,51.36738351254481,79.7448028673835,0.4650537634408601,13.66451612903226,PANOCHE,9.0,35.35,-118.73,17.982864
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,PLACERITA,7.0,34.20000000000002,-118.26000000000008,759.75836
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,LAKE,14.0,34.20000000000002,-118.26000000000008,733.2616
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,STOKES,14.0,34.20000000000002,-118.26000000000008,42.104195
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,TOPANGA,14.0,34.20000000000002,-118.26000000000008,29.059566
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,FIVE,14.0,34.20000000000002,-118.26000000000008,25.304155
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,SOUTH,4.0,34.20000000000002,-118.26000000000008,9.5072823
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,WAGON,2.0,34.20000000000002,-118.26000000000008,0.18053645
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,JOHNSON,7.0,34.20000000000002,-118.26000000000008,38.812981
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,NEENACH,2.0,34.20000000000002,-118.26000000000008,18.743235
2017-06,Los Angeles County,84.46666666666667,62.73333333333333,78.53333333333333,0.0,56.46666666666667,5.033333333333333,0.0033333333333333,73.15770609318997,60.07275985663082,0.0360215053763441,14.5,ZERMATT,9.0,34.20000000000002,-118.26000000000008,11.94587
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,FARMER,14.0,35.35000000000001,-118.73,11.45716
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,RESOURCE,14.0,35.35000000000001,-118.73,4.5482745
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,HILL CREST,14.0,35.35000000000001,-118.73,105.08792
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,LOOP,14.0,35.35000000000001,-118.73,9.8557901
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,CREEK,14.0,35.35000000000001,-118.73,32.651878
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,TOWERLINE,14.0,35.35000000000001,-118.73,2.0564308
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,ELK,14.0,35.35000000000001,-118.73,14.04068
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,ERIC,14.0,35.35000000000001,-118.73,13.252677
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,CORCARAN,14.0,35.35000000000001,-118.73,12.453546
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,WEST,14.0,35.35000000000001,-118.73,32.935017
2017-06,Kern County,92.6,53.06666666666667,81.26666666666667,0.0,35.86666666666667,4.9,0.0,67.24587813620072,57.65949820788529,0.1126881720430108,14.463333333333331,ALPAUGH,10.0,35.35000000000001,-118.73,20.330254
2017-07,Los Angeles County,88.7741935483871,68.35483870967742,82.58064516129032,0.0,53.64516129032258,5.0,0.0225806451612903,68.5562724014337,55.6964157706093,0.033225806451613,13.977419354838712,BROWNS,8.0,34.20000000000002,-118.2600000000001,0.034771048
2017-07,Los Angeles County,88.7741935483871,68.35483870967742,82.58064516129032,0.0,53.64516129032258,5.0,0.0225806451612903,68.5562724014337,55.6964157706093,0.033225806451613,13.977419354838712,VISTA,14.0,34.20000000000002,-118.2600000000001,0.55576438
2017-07,Los Angeles County,88.7741935483871,68.35483870967742,82.58064516129032,0.0,53.64516129032258,5.0,0.0225806451612903,68.5562724014337,55.6964157706093,0.033225806451613,13.977419354838712,PALMS,14.0,34.20000000000002,-118.2600000000001,2.9118733
2017-07,Los Angeles County,88.7741935483871,68.35483870967742,82.58064516129032,0.0,53.64516129032258,5.0,0.0225806451612903,68.5562724014337,55.6964157706093,0.033225806451613,13.977419354838712,CANYON,14.0,34.20000000000002,-118.2600000000001,1.3623487
